Year,Month,Tradeflow,Partner_Country,HS2,Description_HS2,HS4,Description_HS4,HS10,Description_HS10,Tradevalue_Cedis,Tradevalue_USD
2022,March,Import,Norway,63,Other made up textile articles; sets; worn clothing etc,6310,"Used or new rags, scrap twine, cordage, rope and cables of textiles",6310901000,"Used or new rags, scrap twine, cordage, rope and cables and worn out articles of twine, cordage, rope or cables, of textile materials: not Sorted: Mutilated rags",58.28,8.29018492176387
2022,March,Import,Oman,63,Other made up textile articles; sets; worn clothing etc,6309,Worn clothing and other worn articles,6309000000,Worn clothing and other worn articles,2146.7,302.586913225427
2022,March,Import,Pakistan,63,Other made up textile articles; sets; worn clothing etc,6302,"Bed linen, table linen, toilet linen and kitchen linen",6302290000,Printed bed-linen of other textiles (excl. knitted or crocheted),66516.85,9352.18925981792
2022,March,Import,Pakistan,63,Other made up textile articles; sets; worn clothing etc,6302,"Bed linen, table linen, toilet linen and kitchen linen",6302600000,"Toilet linen and kitchen linen, of terry fabrics, of cotton",95966.45,13509.5277891214
2022,March,Import,Pakistan,63,Other made up textile articles; sets; worn clothing etc,6302,"Bed linen, table linen, toilet linen and kitchen linen",6302990000,"Toilet linen and kitchen linen of other textiles, nes",30524.08,4291.73122618562
2022,March,Import,Pakistan,63,Other made up textile articles; sets; worn clothing etc,6305,"Sacks and bags, used for packing goods",6305900000,"Other Sacks and bags, used for packing goods, of other textiles, nes",5030.58,750.765603080321
2022,March,Import,Pakistan,63,Other made up textile articles; sets; worn clothing etc,6307,Other made up articles (incl. dress patterns),6307900000,"Made up articles (incl. dress patterns), nes",1108.56,157.220235791319
2022,March,Import,Pakistan,63,Other made up textile articles; sets; worn clothing etc,6309,Worn clothing and other worn articles,6309000000,Worn clothing and other worn articles,241612.26,34223.3265614614
2022,March,Import,Poland,63,Other made up textile articles; sets; worn clothing etc,6309,Worn clothing and other worn articles,6309000000,Worn clothing and other worn articles,706527.55,100495.416781505
2022,March,Import,Portugal,63,Other made up textile articles; sets; worn clothing etc,6302,"Bed linen, table linen, toilet linen and kitchen linen",6302310000,"Bed linen of cotton (excl. printed, knitted or crocheted)",1459.82,207.655761024182
2022,March,Import,Qatar,63,Other made up textile articles; sets; worn clothing etc,6301,Blanketsand travelling rugs,6301200000,"Blankets (excl. electric blankets) and travelling rugs, of wool...",85.81,12.1975835110163
2022,March,Import,Qatar,63,Other made up textile articles; sets; worn clothing etc,6309,Worn clothing and other worn articles,6309000000,Worn clothing and other worn articles,16463.3,2324.84533265053
2022,March,Import,Republic of Korea,63,Other made up textile articles; sets; worn clothing etc,6306,"Tarpaulins, etc; tents; sails; camping equipment",6306400000,Pneumatic mattresses,3732.54,524.808076263322
2022,March,Import,Republic of Korea,63,Other made up textile articles; sets; worn clothing etc,6309,Worn clothing and other worn articles,6309000000,Worn clothing and other worn articles,1293544.44,183205.197309879
2022,March,Import,Saudi Arabia,63,Other made up textile articles; sets; worn clothing etc,6303,Curtains (incl. drapes) and interior blinds; curtain or bed valances,6303920000,Curtains and interior blinds; curtain/bed valances of synthetic fibres,1874.78,267.439836806893
2022,March,Import,Saudi Arabia,63,Other made up textile articles; sets; worn clothing etc,6304,"Other furnishing articles, nes (excl. of 94.04)",6304190000,Bedspreads (excl. knitted or crocheted),462.95,65.0905460885214
2022,March,Import,Saudi Arabia,63,Other made up textile articles; sets; worn clothing etc,6309,Worn clothing and other worn articles,6309000000,Worn clothing and other worn articles,416383.6,59013.8031086488
2022,March,Import,Senegal,63,Other made up textile articles; sets; worn clothing etc,6309,Worn clothing and other worn articles,6309000000,Worn clothing and other worn articles,434.43,61.7526652452026
2022,March,Import,Serbia,63,Other made up textile articles; sets; worn clothing etc,6301,Blanketsand travelling rugs,6301900000,"Other blankets and travelling rugs, nes",2004.35,281.802716306273
2022,March,Import,Serbia,63,Other made up textile articles; sets; worn clothing etc,6309,Worn clothing and other worn articles,6309000000,Worn clothing and other worn articles,3237.29,455.148609509884
2022,March,Import,Singapore,63,Other made up textile articles; sets; worn clothing etc,6307,Other made up articles (incl. dress patterns),6307900000,"Made up articles (incl. dress patterns), nes",2183.94,307.787315857419
2022,March,Import,South Africa,63,Other made up textile articles; sets; worn clothing etc,6301,Blanketsand travelling rugs,6301400000,"Blankets (excl. electric blankets), etc, of synthetic fibres",551.51,77.5413024051957
2022,March,Import,South Africa,63,Other made up textile articles; sets; worn clothing etc,6301,Blanketsand travelling rugs,6301900000,"Other blankets and travelling rugs, nes",4006.79,571.517061992785
2022,March,Import,South Africa,63,Other made up textile articles; sets; worn clothing etc,6302,"Bed linen, table linen, toilet linen and kitchen linen",6302100000,"Bed linen, knitted or crocheted",456.65,64.2065746182616
2022,March,Import,South Africa,63,Other made up textile articles; sets; worn clothing etc,6302,"Bed linen, table linen, toilet linen and kitchen linen",6302220000,Printed bed-linen of man-made fibres (excl. knitted or crocheted),4146.73,583.48953782578
2022,March,Import,South Africa,63,Other made up textile articles; sets; worn clothing etc,6302,"Bed linen, table linen, toilet linen and kitchen linen",6302310000,"Bed linen of cotton (excl. printed, knitted or crocheted)",219.51,31.0943547730155
2022,March,Import,South Africa,63,Other made up textile articles; sets; worn clothing etc,6302,"Bed linen, table linen, toilet linen and kitchen linen",6302510000,Table linen of cotton (excl. knitted or crocheted),800.96,114.391807937845
2022,March,Import,South Africa,63,Other made up textile articles; sets; worn clothing etc,6302,"Bed linen, table linen, toilet linen and kitchen linen",6302600000,"Toilet linen and kitchen linen, of terry fabrics, of cotton",7570.81,1070.71182029412
2022,March,Import,South Africa,63,Other made up textile articles; sets; worn clothing etc,6302,"Bed linen, table linen, toilet linen and kitchen linen",6302990000,"Toilet linen and kitchen linen of other textiles, nes",6450.4,920.158057659662
2022,March,Import,South Africa,63,Other made up textile articles; sets; worn clothing etc,6303,Curtains (incl. drapes) and interior blinds; curtain or bed valances,6303120000,"Curtains, etc; valances of synthetic fibres, knitted or crocheted",13916.61,1957.61557859557
2022,March,Import,South Africa,63,Other made up textile articles; sets; worn clothing etc,6303,Curtains (incl. drapes) and interior blinds; curtain or bed valances,6303190000,"Curtains, etc; valances of textile materials, knitted or crocheted",119.53,17.0710807066653
2022,March,Import,South Africa,63,Other made up textile articles; sets; worn clothing etc,6303,Curtains (incl. drapes) and interior blinds; curtain or bed valances,6303910000,Curtains and interior blinds; curtain or bed valances of cotton,4296.67,604.10972386255
2022,March,Import,South Africa,63,Other made up textile articles; sets; worn clothing etc,6303,Curtains (incl. drapes) and interior blinds; curtain or bed valances,6303920000,Curtains and interior blinds; curtain/bed valances of synthetic fibres,303.74,42.7050966608084
2022,March,Import,South Africa,63,Other made up textile articles; sets; worn clothing etc,6303,Curtains (incl. drapes) and interior blinds; curtain or bed valances,6303990000,Curtains and interior blinds; curtain/bed valances of other textiles,182.58,25.6702987697715
2022,March,Import,South Africa,63,Other made up textile articles; sets; worn clothing etc,6304,"Other furnishing articles, nes (excl. of 94.04)",6304190000,Bedspreads (excl. knitted or crocheted),152.35,21.7583798683215
2022,March,Import,South Africa,63,Other made up textile articles; sets; worn clothing etc,6304,"Other furnishing articles, nes (excl. of 94.04)",6304920000,"Furnishing articles, nes, of cotton (excl. knitted or crocheted)",408.44,58.3327382567589
2022,March,Import,South Africa,63,Other made up textile articles; sets; worn clothing etc,6304,"Other furnishing articles, nes (excl. of 94.04)",6304930000,Furnishing articles of synthetic firbes not knitted or crocheted,10163.36,1436.92833338217
2022,March,Import,South Africa,63,Other made up textile articles; sets; worn clothing etc,6304,"Other furnishing articles, nes (excl. of 94.04)",6304990000,Furnishing articles of other textiles (excl. knitted or crocheted),15558.48,2212.7075876902
2022,March,Import,South Africa,63,Other made up textile articles; sets; worn clothing etc,6305,"Sacks and bags, used for packing goods",6305330000,Flexible intermediate bulk containers of polyethylene or ~strip,46.29,6.58932384341637
2022,March,Import,South Africa,63,Other made up textile articles; sets; worn clothing etc,6306,"Tarpaulins, etc; tents; sails; camping equipment",6306190000,"Tarpaulins, awnings and sunblinds, of other textiles, nes",2396.07,336.876810167871
2022,March,Import,South Africa,63,Other made up textile articles; sets; worn clothing etc,6306,"Tarpaulins, etc; tents; sails; camping equipment",6306220000,Tents of synthetic fibres,8917.82,1254.59077079244
2022,March,Import,South Africa,63,Other made up textile articles; sets; worn clothing etc,6306,"Tarpaulins, etc; tents; sails; camping equipment",6306290000,"Tents of other textiles, nes.",117996.26,16589.7505834716
2022,March,Import,South Africa,63,Other made up textile articles; sets; worn clothing etc,6306,"Tarpaulins, etc; tents; sails; camping equipment",6306900000,"Tarpaulins, awnings and sunblinds; Other",551.32,77.5142355008787
2022,March,Import,South Africa,63,Other made up textile articles; sets; worn clothing etc,6307,Other made up articles (incl. dress patterns),6307100000,"Floor-cloths, dish-cloths, dusters and similar cleaning cloths",5244.88,741.525292586099
2022,March,Import,South Africa,63,Other made up textile articles; sets; worn clothing etc,6307,Other made up articles (incl. dress patterns),6307900000,"Made up articles (incl. dress patterns), nes",238415.39,33536.2665555467
